,L140,L149,L062,N048,N068,N090,N098,L005,L027,L031,L072,L074,L078,L102,L115,L133,L137
GOLGA3,0.017204092383700003,0.015440125,0.0125271838427,0.010327336999999999,0.00887449638744,0.010910631,0.00879279748584,0.0063358108187200005,0.005454226737970001,0.010476477621000001,0.010073193000000001,0.0047172805932,0.00479154870243,0.00342157644958,0.005843694,0.00411704449646,0.005372989152060001
COX8A,0.00313641945311,0.005680974,0.0016100969671199998,0.001755997,0.000890539479589,0.003623195,0.00419229676905,0.000514566242049,0.000493109116197,0.000166824989503,0.001340171,0.000670471656984,0.0008731890131869999,0.000965741388791,0.000744729,0.000535238072833,0.0007512523827480001
ERAP1,0.025197324559,0.012884322,0.0114574738843,0.01130817,0.00422952595991,0.008282394,0.021445037448499998,0.00244234213845,0.0022823154678600003,0.0006769167899530001,0.004666132,0.0022551878633,0.00127779486076,0.00135162471429,0.00188894,0.0017414107172899998,0.00943472238199
VPS26A,0.0258301460982,0.012678856,0.013137916378799998,0.00894425,0.006381921245499999,0.008280743,0.0065767206068400004,0.0010441654596599998,0.00302151190002,0.00044426608751699996,0.008236916,0.00209117059324,0.00122704076014,0.0016468995521,0.0014861610000000002,0.00198042231869,0.00556428268819
PIGQ,0.0640907517309,0.063859216,0.05358306992,0.030528376,0.0265735863828,0.060233949,0.058919074989599994,0.0156842287003,0.0192810546795,0.014068067973799999,0.033699542,0.0130479024026,0.013218290833700002,0.0164403415373,0.016434234,0.0148281771517,0.0332618262184
ZNF143,0.00990743449125,0.010505163,0.0061298060734,0.008650382,0.00369223333024,0.011675673000000001,0.007328391158939999,0.0026965093970500002,0.00205932482462,0.0015141718552,0.003944164,0.0018693863602400002,0.0013791017857699998,0.0015275265684100002,0.000513365,0.00193288434246,0.00524199447734
PIK3CA,0.00968795632158,0.00576109,0.00533524297963,0.001957158,0.00317644056933,0.003589041,0.0032487622594000003,0.0007454315393210001,0.00600010164415,0.000856420934997,0.0035975240000000004,0.0029270165954000003,0.0024692276756399997,0.00270567116483,0.0022904170000000003,0.00424923872542,0.004863480978479999
GGNBP2,0.026924726987900004,0.024539621,0.015349051122,0.013403855,0.00995366296109,0.015905522,0.0149162553331,0.00562657677459,0.0069370236081099995,0.013634391747000001,0.015286552,0.010451062346899999,0.007728686751649999,0.007558883418640001,0.010761766,0.0100772424887,0.011743546967400001
STMN1,0.0134677354283,0.008096916,0.00643299838709,0.004776074,0.00573129041437,0.010499082,0.009420985381620001,0.00107224738653,0.00107273280569,0.000473288451917,0.00249442,0.0013555547471400002,0.0007071109175249999,0.00126305279293,0.0008629569999999999,0.00100573949414,0.0021320775509
MUM1,0.07653407734460001,0.056922842,0.0487041970287,0.034898087,0.0302721680109,0.036468216,0.0439920051141,0.019037817245099998,0.0199809378118,0.0169366102824,0.022052825,0.0216667814249,0.0175060934599,0.019382895696299998,0.020403564,0.030743616191,0.026972436364799998
USP34,0.007350180772460002,0.006362683,0.00327062168371,0.002906505,0.0027849920945000003,0.003183376,0.0030113587784799997,0.00123363358287,0.0016346177101600001,0.00127855808345,0.002386971,0.0011479310363800002,0.0014479663165500002,0.0011753455384100001,0.001006086,0.00125446176892,0.00258611314847
RAB5A,0.0975976291185,0.104548133,0.08766671365970001,0.09757626900000001,0.07363368379639999,0.11610850199999999,0.0917551764469,0.07189816896239999,0.0614312304725,0.09176188585100001,0.145651963,0.0728320478128,0.0707779635032,0.08596822524160001,0.082331603,0.053614470715500004,0.102747472588
CYTH1,0.047715856471,0.030659595,0.026611708261,0.015723743999999998,0.0160648406494,0.024400144,0.022706013198899998,0.00411596843022,0.00658662633882,0.0024639174754899997,0.014251491000000002,0.00614087945542,0.0051451493909599995,0.00895381002984,0.006168547,0.00948184654208,0.0179274138067
LGMN,0.00560245533889,0.00739115,0.0049957971166800005,0.0038065779999999997,0.00246309420432,0.005424554,0.0041072450854899994,0.00106663813075,0.00106255235475,0.0007707184644900001,0.00394501,0.000526016108113,0.000771364494181,0.000811416244001,0.000185747,0.0019265081599200002,0.0030611455757900002
CIRBP,0.0304356412592,0.030589261,0.0155307162488,0.007604471999999999,0.0102969814044,0.012846503,0.0167515040656,0.00100856237665,0.00529705192085,0.0011082262016099999,0.008307223,0.00427436166257,0.00233563662087,0.00458440176516,0.00330475,0.00614047570976,0.0069915194374
ADAM10,0.00815414171867,0.003906995999999999,0.0029236468168600004,0.0028601959999999997,0.00125682054304,0.004247111,0.00362082119903,0.0008351960134610001,0.00116971224979,0.0008039864315739999,0.001177519,0.000714854480185,0.000483134062314,0.0008356297736069999,0.000740396,0.00103276488188,0.0028676248687199996
NACC2,0.0040235631262,0.003262766,0.00322398999502,0.002033583,0.00247611501474,0.002510127,0.00219431347831,0.000881492237585,0.00236700892905,0.0020759595386400003,0.0018908039999999998,0.00248336507688,0.000889688684373,0.00231857721588,0.0016513629999999999,0.0015949495291600001,0.000939752041792
CASD1,0.0354894000312,0.024163871,0.0208120320299,0.013978672,0.0124621594695,0.024331287000000004,0.0260657362597,0.00553562849893,0.0103193629116,0.00358468665502,0.01228305,0.0065990528833,0.005225378971979999,0.008645093790179999,0.006277596,0.00905866349407,0.015530234391999999
SEC14L1,0.0182339332064,0.01348096,0.0102573976518,0.008078004,0.00497530981047,0.013176442,0.0143764415989,0.00284412173857,0.00409565077574,0.00118529276904,0.003777117,0.00237503617629,0.00185114039349,0.00213943631578,0.004881304,0.00221829886436,0.00950310698334
PNP,0.0657529045772,0.032272365,0.0256492243412,0.033212839,0.024722207044599997,0.051596323,0.0630193610337,0.00787909409597,0.0105350995585,0.00298607496859,0.011121303,0.00600453820016,0.0067585348630500005,0.009128975052959998,0.01422441,0.0100346221501,0.0338271402751
RELB,0.00822946781666,0.011107582,0.0075202929043299985,0.008740091,0.0030108590242199995,0.017036345,0.0115054202291,0.00183224017845,0.00191451411594,0.000879692493647,0.00234406,0.0009934395234989998,0.0016580166901700001,0.0009728739169060001,0.00060119,0.00210914142474,0.007602807899979999
LAIR1,0.038298951216,0.027223301000000002,0.0141707873893,0.013753868,0.0193678241698,0.025041631,0.0371592089444,0.00561368608913,0.00819831271499,0.004128865450280001,0.007314052,0.00271307140651,0.004300135089,0.00741341318793,0.0045608390000000006,0.00476729577834,0.00754678449408
SUMO3,0.012771133106799998,0.011864078,0.00796136361335,0.002764847,0.0032385329655700004,0.004428289,0.00584372207096,0.000966902731072,0.00126306288972,0.0007130396565160001,0.003233568,0.00453021747776,0.0013613611671600002,0.00214740361794,0.003759935,0.005205539799649999,0.00521632933365
SPATA2,0.160277436411,0.14219843,0.120196060789,0.017170793,0.0753482443755,0.053848662,0.04440620081280001,0.00928561200968,0.0315828874627,0.015700692481,0.057594895,0.040791073889199995,0.0330629122754,0.043311864391599994,0.037086177000000005,0.0325410660341,0.0313427681895
MAPK8,0.0870293496878,0.058650898,0.067578249075,0.049325822000000005,0.039155173632900005,0.061965594000000006,0.0649624051484,0.0259149422884,0.0360123221609,0.018217688731,0.033972095,0.025861718768899998,0.0159542745053,0.0282946065384,0.016918466,0.0326017737265,0.0343640900326
ATMIN,0.0626146450447,0.042716437999999995,0.0374543794775,0.023229357000000003,0.0171197572504,0.043485089000000005,0.0633985756237,0.0100045437401,0.008127905365010001,0.00500030494376,0.013534234,0.0115714043444,0.00940090801308,0.0101699751649,0.009087118,0.0134147415485,0.0304209560175
ZSCAN25,0.118161402669,0.08403197400000001,0.07470188100899999,0.030500565,0.0365705883575,0.053666269,0.0475399842104,0.0081211216524,0.023993241763599998,0.0064075673288500005,0.03142587,0.02427081256,0.015548377804900001,0.0253838653892,0.027983282999999998,0.0405884180478,0.040476339811999995
TIPARP,0.010397568628,0.009513405,0.0114775443254,0.004150493,0.0101489708714,0.005419845,0.00524792295569,0.0035635286279600002,0.017262429286900003,0.0033615894143899996,0.006804884000000001,0.011515565012799999,0.0033157912114299996,0.008382372866359998,0.011052785,0.00622875322769,0.00851377086305
ACOT7,0.000819182347842,0.0008300000000000001,0.0008794818566220001,0.0008001810000000001,0.0005506540738790001,0.00150074,0.0016614811090199999,0.000401331192322,0.000446948701431,0.000144671919616,0.000441104,0.000194311036768,0.00013967142637,0.00031738951820200003,0.000418549,0.000128515124982,0.000729849903354
PELI3,0.117065053337,0.085707088,0.0927550338338,0.150953403,0.0798077941506,0.110824834,0.119723313027,0.144304910068,0.0797538215481,0.14595557742,0.256980645,0.0841256435918,0.03839865707369999,0.156758650559,0.109268614,0.112151360646,0.163283379069
GHDC,0.05941114082600001,0.061439207,0.0381577151377,0.018167634,0.0213460149296,0.026786581,0.0323006333655,0.0071543302067,0.00438615167845,0.00482248609808,0.017470597,0.00509094678549,0.00737333206367,0.00821855749292,0.005301593,0.0122696754888,0.0147252130035
METTL15,0.0166597878598,0.01422409,0.00986970704207,0.003908598,0.0069716976770700005,0.008780788000000001,0.00536891982894,0.00246622296461,0.00858276714595,0.00185265883952,0.00537581,0.0038848520421300003,0.0033086560549300003,0.00411443677853,0.004634099,0.00498175396855,0.00335262649797
AP5M1,0.10324380586,0.071971143,0.0587315738596,0.06839282299999999,0.034807634130699996,0.064417365,0.058697493924000005,0.032170428264799995,0.0171556941055,0.045774594098800005,0.048464462,0.0328184822281,0.0255958096858,0.0245835361821,0.019003586,0.0333697710578,0.0697981903392
C11orf30,0.0132792308044,0.014922598,0.010780201836999998,0.011849171,0.00814822702889,0.008148337,0.011212758637899998,0.00971056186247,0.00990728344002,0.011059923118499999,0.012078878999999999,0.00857084079261,0.0074378940382200005,0.00963583046524,0.009950135,0.0106572848067,0.00992850041106
MPZL3,0.161820135061,0.129867929,0.128069242794,0.028823465,0.06520102061250001,0.06700197,0.0646560920563,0.008253000261210001,0.036938267679699995,0.0098145584518,0.049735262999999995,0.0247918733788,0.0290310457613,0.030186922341,0.01973911,0.0593178081204,0.077371978748
ANKLE2,0.049338706468699985,0.042603987,0.0300425969673,0.021913078,0.0241505422536,0.041208418,0.036483300413099995,0.00925229540002,0.007303569297310001,0.009356775766839999,0.013530466000000001,0.00728955839667,0.005677066072239999,0.00709784451315,0.00711827,0.00979209197497,0.02064888091
ZDHHC2,0.0021929608926,0.001841711,0.0016982188689300007,0.0014012389999999999,0.0009577951841749999,0.00138443,0.00186760538516,0.000632565098107,0.0009948670866380001,0.000184726622703,0.000629947,0.000639832742676,0.00036795552785500005,0.000551271420846,0.00038729199999999996,0.000593231824511,0.0008648172929989999
CWC25,0.0210899111916,0.020232837,0.0158297516641,0.00736639,0.015289037759,0.017356401,0.013443474251600002,0.0036466921372300004,0.00622001884942,0.00229170019669,0.010936586000000002,0.00421799744633,0.00575872382483,0.0035470182787800003,0.004473781,0.0039169662427,0.0102193645029
PRR12,0.00655506111924,0.008802779,0.00718632350782,0.00602675,0.0028235804988100003,0.005890635,0.00533482552706,0.00375441238894,0.0015415992226700001,0.009364013387540001,0.003382965,0.00198152845328,0.0032464301473,0.00594951303449,0.005458089,0.00142433255168,0.00788594245233
ATP1A1,0.0289405613807,0.013727305,0.0118943582702,0.010274045,0.00812394463111,0.014564027,0.0155209531755,0.0017614476281700001,0.00280917049009,0.0007691586603610001,0.005370427,0.0020352404462,0.0013121120257999998,0.0035260872533699997,0.001239012,0.00355707631385,0.00832673802376
SMARCD1,0.0326953227023,0.023047551,0.0195298300758,0.010495978999999999,0.009477718581940001,0.020856355,0.021558985899099995,0.005254304300329999,0.00438616591345,0.00133692443814,0.008400161,0.0043316932227,0.00400562646038,0.0040062716915,0.002737808,0.005629953219899999,0.0122105559944
BCL2L1,0.0208499063471,0.008783693,0.00939527447683,0.0069886969999999994,0.0117767898231,0.021660359,0.0121553102475,0.00150679948863,0.00885489551076,0.00166295505835,0.004789275999999999,0.00316705503348,0.0020106341456000002,0.00284591569735,0.0025067329999999997,0.00371533508193,0.00719267404522
PRKACA,0.006912390712999999,0.005192383,0.00266638211456,0.00206972,0.00254090726904,0.002331339,0.00328518804421,0.000614231050628,0.000536439653939,0.000733847751272,0.001171014,0.00051473752605,0.000494746770236,0.0007586578433599999,0.0010565260000000001,0.0010406594207400001,0.00204198705349
PHF3,0.00123646013615,0.001135987,0.00107995243053,0.000334361,0.000569328056755,0.000405352,0.000443454729214,0.000142188388492,0.00418699305271,0.000629652109531,0.001320682,0.00177094020307,0.00120424223103,0.0008490435796350001,0.002370461,0.0009462276076249999,0.000892248487219
THRAP3,0.006334955242220001,0.004330008,0.0048609298731800005,0.002810419,0.0027125589169999997,0.0037162540000000004,0.00340847848841,0.00119429422094,0.00286222795569,0.00105231219031,0.002378256,0.00144170055432,0.00122211956819,0.00107187358738,0.001822114,0.00150112506415,0.0030692338131799997
ETHE1,0.00129497616876,0.001645182,0.000919974879593,0.00065884,0.0014157120155100001,0.002046712,0.00106044406833,0.000336867520949,0.0005728135920709999,0.00029040877673,0.000898151,0.00027846295842299997,0.000230589481377,0.000421079640876,0.000141269,0.000360527884424,0.00043657926785800003
LOC100506710,0.033790555236,0.023549695,0.0336212358159,0.023513389,0.0167456484589,0.039403737,0.0433540814872,0.00849636759668,0.00939155615911,0.0030177743401999997,0.018811471,0.00951930378399,0.00546062154965,0.010816060096400001,0.008493243000000001,0.022176529474299995,0.0251693145175
TRMT1,0.0130243693866,0.012081925,0.0121732379873,0.009554273,0.00791995714864,0.013995147,0.0177985348175,0.00207445025314,0.0026731070997399998,0.000924859707255,0.006116079,0.0028570048424299997,0.0019203106602599998,0.00120831225358,0.001544847,0.00771490152543,0.009834699752249999
NDUFA13,0.00146552550656,0.001751362,0.00090920159273,0.000757037,0.000569910288477,0.00179395,0.0016172826675799998,0.000178731398314,0.00014332255427099998,3.50430531391e-05,0.000494604,0.000142623378572,0.000109096230514,6.62527268344e-05,4.45e-05,0.00018288979397400003,0.00043329274443300005
WDR24,0.119476806459,0.137777398,0.152402859571,0.21673048399999997,0.0778629740705,0.13575330300000002,0.159339058555,0.0678795215266,0.050210215249,0.04432423582830001,0.11510836199999999,0.0530553381067,0.0532898727214,0.04903493223949999,0.026398762000000003,0.0591237106327,0.19804534075
DDX26B,0.0332835773651,0.02868466,0.0289035358432,0.019335033,0.019633481879200002,0.037546865,0.0346034967457,0.00861482528121,0.0140956970749,0.00239705789486,0.015829575,0.0107611155367,0.0072693210006099995,0.0120040138288,0.0064741469999999995,0.0123988574399,0.0134407225495
JAZF1,0.0032590803850700003,0.004221047,0.00178707521827,0.0011328389999999999,0.00219293357462,0.001980851,0.00178270458384,0.00117456255105,0.0028392291695500003,0.000913648297745,0.001376342,0.00213731442601,0.0012807146042999999,0.0014772806193499998,0.001764532,0.0028381737377600005,0.00172106899823
HAPLN3,0.0925534549152,0.070324935,0.0659983252075,0.025549366,0.0402875365203,0.056455174000000004,0.0448552417665,0.0102901834395,0.009043388816100001,0.007424461854310001,0.02203962,0.00864634622802,0.0069966239689500005,0.0145405250444,0.005220135999999999,0.0108810509592,0.0332440266753
PUF60,0.0123519879008,0.01033933,0.00633701976639,0.007516423,0.004890959768600001,0.011356972,0.011038912804,0.00245634355258,0.0017154568106900001,0.0013812605734,0.004913909,0.00269653697872,0.00123980714268,0.0021681167553099998,0.001896828,0.0031118928808699996,0.0070318670035900005
APLP2,0.00472096589349,0.002979738,0.00270791443204,0.0016218329999999998,0.00175163081054,0.004740285,0.00499384573725,0.000790481763355,0.000859328318994,0.000114357013167,0.00079074,0.00055973997923,0.000269291464725,0.0005292370159350001,0.000582312,0.0010731043051799998,0.00110378642479
ZNF706,0.553845796052,0.40220727700000003,0.245862409043,0.16955846300000002,0.126413380491,0.269389744,0.209553267577,0.0241693452616,0.0386280066199,0.0110744721124,0.11499852699999999,0.0418962585931,0.0244551215865,0.033316464394799995,0.015384395,0.04502415275090001,0.17149958016199998
